,country,cdn,values
996,AE,akamai,278.716075
997,AE,akamai,278.533735
998,AE,akamai,257.50969
999,AE,akamai,273.83465
1000,AE,akamai,273.550885
1001,AE,akamai,273.58337
1002,AE,akamai,232.962305
1003,AE,akamai,230.456575
1004,AE,akamai,230.834445
1005,AE,akamai,215.910085
1006,AE,akamai,202.561345
1007,AE,akamai,227.27478
1008,AE,akamai,257.30199
1009,AE,akamai,257.202125
1010,AE,akamai,190.893925
1011,AE,akamai,191.802065
1012,AE,akamai,190.1684
1013,AE,akamai,190.251865
1014,AE,akamai,257.199585
1015,AE,akamai,191.117215
1016,AE,akamai,257.175515
1017,AE,akamai,190.56444
1018,AE,akamai,190.26356
1019,AE,akamai,190.165125
1020,AE,akamai,185.76264
1021,AE,akamai,185.619315
1022,AE,akamai,185.633655
1023,AE,akamai,119.884785
1024,AE,akamai,119.710975
1025,AE,akamai,256.438535
1026,AE,akamai,119.66856
1027,AE,akamai,119.785095
1028,AE,akamai,256.393385
1029,AE,akamai,185.8572
1030,AE,akamai,185.729355
1031,AE,akamai,185.62493
1032,AE,akamai,200.819965
1033,AE,akamai,186.58568
1034,AE,akamai,185.881225
1035,AE,akamai,261.54531
1036,AE,akamai,119.673775
1037,AE,akamai,261.72705
1038,AE,akamai,256.759715
1039,AE,akamai,119.66976
1040,AE,akamai,256.752815
1041,AE,akamai,185.85951
1042,AE,akamai,185.595595
1043,AE,akamai,185.56054
1044,AE,akamai,119.89182
1045,AE,akamai,119.81048
1046,AE,akamai,124.584725
1047,AE,akamai,185.824815
1048,AE,akamai,185.640355
1049,AE,akamai,185.611695
1050,AE,akamai,119.804335
1051,AE,akamai,259.873455
1052,AE,akamai,259.88293
1053,AE,akamai,185.90479
1054,AE,akamai,185.501685
1055,AE,akamai,185.48149
1056,AE,akamai,261.248845
1057,AE,akamai,261.080055
1058,AE,akamai,261.092225
1059,AE,akamai,185.86241
1060,AE,akamai,185.597465
1061,AE,akamai,185.953765
1062,AE,akamai,261.52592
1063,AE,akamai,119.83989
1064,AE,akamai,261.467
1065,AE,akamai,186.032185
1066,AE,akamai,185.80064
1067,AE,akamai,185.596035
1068,AE,akamai,119.71955
1069,AE,akamai,119.87498
1070,AE,akamai,119.614955
1071,AE,akamai,185.6904
1072,AE,akamai,185.596705
1073,AE,akamai,185.524925
1074,AE,akamai,119.76066
1075,AE,akamai,119.623485
1076,AE,akamai,119.80477
1077,AE,akamai,185.714215
1078,AE,akamai,187.07271
1079,AE,akamai,185.78445
1080,AE,akamai,119.762035
1081,AE,akamai,256.828665
1082,AE,akamai,119.829705
1083,AE,akamai,185.80056
1084,AE,akamai,185.547305
1085,AE,akamai,185.58968
1086,AE,akamai,120.16701
1087,AE,akamai,120.129035
1088,AE,akamai,120.29279
1089,AE,akamai,186.298185
1090,AE,akamai,186.13624
1091,AE,akamai,185.935825
1092,AE,akamai,120.25922
1093,AE,akamai,257.840055
1094,AE,akamai,257.769055
1095,AE,akamai,186.587805
1096,AE,akamai,186.40841
1097,AE,akamai,186.378035
1098,AE,akamai,186.26958
1099,AE,akamai,186.03388
1100,AE,akamai,185.9768
1101,AE,akamai,120.14188
1102,AE,akamai,257.320535
1103,AE,akamai,257.351125
1104,AE,akamai,120.15041
1105,AE,akamai,257.419545
1106,AE,akamai,120.14087
1107,AE,akamai,186.243185
1108,AE,akamai,186.12034
1109,AE,akamai,186.063485
1110,AE,akamai,257.42785
1111,AE,akamai,257.40924
1112,AE,akamai,257.343615
1113,AE,akamai,186.20896
1114,AE,akamai,185.954105
1115,AE,akamai,185.931455
1116,AE,akamai,186.16121
1117,AE,akamai,186.05075
1118,AE,akamai,185.990945
1119,AE,akamai,257.352445
1120,AE,akamai,257.32071
1121,AE,akamai,257.34236
1122,AE,akamai,186.47521
1123,AE,akamai,186.11395
1124,AE,akamai,185.996165
1125,AE,akamai,120.2906
1126,AE,akamai,257.3636
1127,AE,akamai,257.307315
1128,AE,akamai,257.42698
1129,AE,akamai,257.454495
1130,AE,akamai,120.00966
1131,AE,akamai,186.242845
1132,AE,akamai,186.109005
1133,AE,akamai,198.006785
1134,AE,akamai,186.19728
1135,AE,akamai,186.26626
1136,AE,akamai,186.05575
1137,AE,akamai,257.42453
1138,AE,akamai,257.40676
1139,AE,akamai,257.40018
1140,AE,akamai,186.185595
1141,AE,akamai,186.0328
1142,AE,akamai,186.01061
1143,AE,akamai,170.825375
1144,AE,akamai,257.387285
1145,AE,akamai,170.802755
1146,AE,akamai,120.07681
1147,AE,akamai,257.39933
1148,AE,akamai,170.80662
1149,AE,akamai,186.34155
1150,AE,akamai,186.035195
1151,AE,akamai,186.022665
1152,AE,akamai,262.361205
1153,AE,akamai,175.77107
1154,AE,akamai,175.64922
1155,AE,akamai,186.20448
1156,AE,akamai,186.126785
1157,AE,akamai,186.02803
1158,AE,akamai,120.129005
1159,AE,akamai,170.82529
1160,AE,akamai,170.84943
1161,AE,akamai,186.233625
1162,AE,akamai,186.02813
1163,AE,akamai,186.646745
1164,AE,akamai,186.161905
1165,AE,akamai,186.08892
1166,AE,akamai,186.075565
1167,AE,akamai,257.44895
1168,AE,akamai,257.46912
1169,AE,akamai,257.33758
1170,AE,akamai,257.41798
1171,AE,akamai,170.84735
1172,AE,akamai,257.371525
1173,AE,akamai,186.694655
1174,AE,akamai,185.959105
1175,AE,akamai,186.117725
1176,AE,akamai,262.671495
1177,AE,akamai,263.21957
1178,AE,akamai,175.718355
1179,AE,akamai,186.714355
1180,AE,akamai,186.13264
1181,AE,akamai,188.02189
1182,AE,akamai,170.813345
1183,AE,akamai,120.088005
1184,AE,akamai,120.230275
1185,AE,akamai,186.42107
1186,AE,akamai,186.13874
1187,AE,akamai,186.204965
1188,AE,akamai,171.019255
1189,AE,akamai,120.083465
1190,AE,akamai,257.995585
1191,AE,akamai,186.248155
1192,AE,akamai,185.80756
1193,AE,akamai,185.7116
1194,AE,akamai,257.755515
1195,AE,akamai,120.217525
1196,AE,akamai,171.032345
1197,AE,akamai,186.008275
1198,AE,akamai,185.828195
1199,AE,akamai,185.85873
1200,AE,akamai,257.516665
1201,AE,akamai,170.09703
1202,AE,akamai,169.734845
1203,AE,akamai,186.11138
1204,AE,akamai,185.886025
1205,AE,akamai,185.910675
1206,AE,akamai,186.03408
1207,AE,akamai,185.86584
1208,AE,akamai,185.800875
1209,AE,akamai,169.86864
1210,AE,akamai,169.954015
1211,AE,akamai,170.72384
1212,AE,akamai,169.891105
1213,AE,akamai,169.981525
1214,AE,akamai,169.9058
1215,AE,akamai,186.019615
1216,AE,akamai,185.81426
1217,AE,akamai,185.703635
1218,AE,akamai,186.03601
1219,AE,akamai,185.965855
1220,AE,akamai,185.817475
1221,AE,akamai,169.860015
1222,AE,akamai,169.74552
1223,AE,akamai,257.620485
1224,AE,akamai,186.05439
1225,AE,akamai,185.961345
1226,AE,akamai,185.780485
1227,AE,akamai,120.22772
1228,AE,akamai,257.508915
1229,AE,akamai,170.080965
1230,AE,akamai,171.07706
1231,AE,akamai,169.769475
1232,AE,akamai,120.130505
1233,AE,akamai,186.237595
1234,AE,akamai,185.840525
1235,AE,akamai,185.857685
1236,AE,akamai,186.01873
1237,AE,akamai,185.783415
1238,AE,akamai,185.92416
1239,AE,akamai,169.99529
1240,AE,akamai,169.819115
1241,AE,akamai,120.134215
1242,AE,akamai,170.120795
1243,AE,akamai,169.90735
1244,AE,akamai,170.17584
1245,AE,akamai,186.107815
1246,AE,akamai,185.82047
1247,AE,akamai,185.809945
1248,AE,akamai,262.267855
1249,AE,akamai,176.40689
1250,AE,akamai,176.111585
1251,AE,akamai,192.33198
1252,AE,akamai,192.07347
1253,AE,akamai,192.155785
1254,AE,akamai,120.239335
1255,AE,akamai,120.186885
1256,AE,akamai,120.14394
1257,AE,akamai,192.28643
1258,AE,akamai,192.07142
1259,AE,akamai,192.226355
1260,AE,akamai,192.182825
1261,AE,akamai,192.27418
1262,AE,akamai,192.19173
1263,AE,akamai,120.12011
1264,AE,akamai,262.14508
1265,AE,akamai,177.454345
1266,AE,akamai,177.395465
1267,AE,akamai,120.034065
1268,AE,akamai,119.92526
1269,AE,akamai,192.27191
1270,AE,akamai,192.090415
1271,AE,akamai,192.012385
1272,AE,akamai,262.48761
1273,AE,akamai,262.163575
1274,AE,akamai,120.222385
1275,AE,akamai,192.29285
1276,AE,akamai,192.36014
1277,AE,akamai,192.025365
1278,AE,akamai,262.443815
1279,AE,akamai,177.634645
1280,AE,akamai,262.257325
1281,AE,akamai,192.30645
1282,AE,akamai,192.389305
1283,AE,akamai,192.21287
1284,AE,akamai,262.2017
1285,AE,akamai,177.34417
1286,AE,akamai,262.160525
1287,AE,akamai,192.22317
1288,AE,akamai,192.02826
1289,AE,akamai,192.063375
1290,AE,akamai,120.28818
1291,AE,akamai,262.138935
1292,AE,akamai,120.249595
1293,AE,akamai,192.243735
1294,AE,akamai,192.013005
1295,AE,akamai,192.065515
1296,AE,akamai,177.405495
1297,AE,akamai,120.149845
1298,AE,akamai,177.768625
1299,AE,akamai,192.34667
1300,AE,akamai,191.916185
1301,AE,akamai,192.04462
1302,AE,akamai,262.64154
1303,AE,akamai,120.153145
1304,AE,akamai,177.913655
1305,AE,akamai,192.195175
1306,AE,akamai,192.16674
1307,AE,akamai,192.113835
1308,AE,akamai,120.20112
1309,AE,akamai,177.471105
1310,AE,akamai,120.065615
1311,AE,akamai,192.205855
1312,AE,akamai,192.090285
1313,AE,akamai,191.996395
1314,AE,akamai,192.249215
1315,AE,akamai,192.013995
1316,AE,akamai,192.04587
1317,AE,akamai,120.22813
1318,AE,akamai,177.451245
1319,AE,akamai,262.18476
1320,AE,akamai,177.34749
1321,AE,akamai,262.18446
1322,AE,akamai,177.46026
1323,AE,akamai,192.349885
1324,AE,akamai,192.176585
1325,AE,akamai,192.10692
1326,AE,akamai,195.335145
1327,AE,akamai,181.286765
1328,AE,akamai,185.614675
1329,AE,akamai,192.292445
1330,AE,akamai,192.084885
1331,AE,akamai,192.077965
1332,AE,akamai,262.137175
1333,AE,akamai,177.318355
1334,AE,akamai,177.48768
1335,AE,akamai,192.317635
1336,AE,akamai,192.11617
1337,AE,akamai,191.99908
1338,AE,akamai,262.18631
1339,AE,akamai,177.36869
1340,AE,akamai,177.36808
1341,AE,akamai,192.40872
1342,AE,akamai,192.0941
1343,AE,akamai,191.977585
1344,AE,akamai,176.456595
1345,AE,akamai,262.090515
1346,AE,akamai,262.12531
1347,AE,akamai,192.27241
1348,AE,akamai,192.171895
1349,AE,akamai,192.254445
1350,AE,akamai,176.42265
1351,AE,akamai,262.151985
1352,AE,akamai,262.168155
1353,AE,akamai,192.371785
1354,AE,akamai,192.138985
1355,AE,akamai,192.04454
1356,AE,akamai,120.24243
1357,AE,akamai,262.08928
1358,AE,akamai,120.269285
1359,AE,akamai,192.18853
1360,AE,akamai,192.02214
1361,AE,akamai,192.04482
1362,AE,akamai,176.35298
1363,AE,akamai,120.10267
1364,AE,akamai,120.033635
1365,AE,akamai,193.27031
1366,AE,akamai,192.02397
1367,AE,akamai,192.42224
1368,AE,akamai,176.454305
1369,AE,akamai,120.156285
1370,AE,akamai,176.42883
1371,AE,akamai,197.48565
1372,AE,akamai,208.7737
1373,AE,akamai,208.684625
1374,AE,akamai,268.533235
1375,AE,akamai,274.6242
1376,AE,akamai,274.791725
1377,AE,akamai,186.168745
1378,AE,akamai,191.759605
1379,AE,akamai,194.23898
1380,AE,akamai,169.84492
1381,AE,akamai,257.50467
1382,AE,akamai,120.33033
1383,AE,akamai,185.976555
1384,AE,akamai,185.85681
1385,AE,akamai,185.919385
1386,AE,akamai,120.29884
1387,AE,akamai,257.547985
1388,AE,akamai,120.115905
1389,AE,akamai,186.06512
1390,AE,akamai,186.058245
1391,AE,akamai,186.00935
1392,AE,akamai,274.19662
1393,AE,akamai,120.055165
1394,AE,akamai,120.14376
1395,AE,akamai,186.909895
1396,AE,akamai,185.97768
1397,AE,akamai,185.744045
1398,AE,akamai,185.95359
1399,AE,akamai,185.885205
1400,AE,akamai,185.82511
1401,AE,akamai,120.20208
1402,AE,akamai,170.139375
1403,AE,akamai,169.728715
1404,AE,akamai,169.91157
1405,AE,akamai,257.65035
1406,AE,akamai,169.852095
1407,AE,akamai,193.460565
1408,AE,akamai,193.30052
1409,AE,akamai,193.094115
1410,AE,akamai,169.818145
1411,AE,akamai,169.7853
1412,AE,akamai,257.696205
1413,AE,akamai,186.336435
1414,AE,akamai,186.33537
1415,AE,akamai,185.980825
1416,AE,akamai,264.28692
1417,AE,akamai,273.87379
1418,AE,akamai,266.38729
1419,AE,akamai,186.237375
1420,AE,akamai,195.898785
1421,AE,akamai,190.33702
1422,AE,akamai,120.354065
1423,AE,akamai,120.096765
1424,AE,akamai,120.1405
1425,AE,akamai,187.19492
1426,AE,akamai,189.80223
1427,AE,akamai,186.07263
1428,AE,akamai,257.79075
1429,AE,akamai,169.8683
1430,AE,akamai,257.775555
1431,AE,akamai,186.279615
1432,AE,akamai,186.06979
1433,AE,akamai,186.00547
1434,AE,akamai,120.23668
1435,AE,akamai,120.1195
1436,AE,akamai,257.667165
1437,AE,akamai,186.236515
1438,AE,akamai,185.923975
1439,AE,akamai,185.99311
1440,AE,akamai,169.837115
1441,AE,akamai,169.86182
1442,AE,akamai,257.71309
1443,AE,akamai,186.26739
1444,AE,akamai,185.985325
1445,AE,akamai,185.979655
1446,AE,akamai,257.87282
1447,AE,akamai,120.0712
1448,AE,akamai,257.73915
1449,AE,akamai,186.30412
1450,AE,akamai,186.045885
1451,AE,akamai,186.05707
1452,AE,akamai,120.20236
1453,AE,akamai,169.785445
1454,AE,akamai,257.64825
1455,AE,akamai,186.225045
1456,AE,akamai,186.042515
1457,AE,akamai,186.102265
1458,AE,akamai,186.2675
1459,AE,akamai,186.1319
1460,AE,akamai,185.9445
1461,AE,akamai,257.8651
1462,AE,akamai,257.695405
1463,AE,akamai,169.786235
1464,AE,akamai,169.95564
1465,AE,akamai,257.64545
1466,AE,akamai,169.79261
1467,AE,akamai,186.246855
1468,AE,akamai,186.009925
1469,AE,akamai,185.974845
1470,AE,akamai,257.788795
1471,AE,akamai,257.684685
1472,AE,akamai,257.71159
1473,AE,akamai,186.34211
1474,AE,akamai,186.2398
1475,AE,akamai,185.996345
1476,AE,akamai,120.268565
1477,AE,akamai,120.06277
1478,AE,akamai,120.180785
1479,AE,akamai,186.16347
1480,AE,akamai,185.906985
1481,AE,akamai,185.917445
1482,AE,akamai,184.01179
1483,AE,akamai,175.188465
1484,AE,akamai,208.18344
1485,AE,akamai,186.23415
1486,AE,akamai,186.004435
1487,AE,akamai,186.05176
1488,AE,akamai,176.42618
1489,AE,akamai,120.19901
1490,AE,akamai,257.82337
1491,AE,akamai,186.363125
1492,AE,akamai,185.945095
1493,AE,akamai,186.091815
1494,AE,akamai,257.760285
1495,AE,akamai,257.63703
1496,AE,akamai,120.115545
1497,AE,akamai,186.24668
1498,AE,akamai,186.13481
1499,AE,akamai,186.048395
1500,AE,akamai,120.124625
1501,AE,akamai,257.67663
1502,AE,akamai,120.263105
1503,AE,akamai,186.308165
1504,AE,akamai,186.052765
1505,AE,akamai,185.98202
1506,AE,akamai,257.71481
1507,AE,akamai,120.013925
1508,AE,akamai,120.222785
1509,AE,akamai,186.197035
1510,AE,akamai,186.147525
1511,AE,akamai,186.05066
1512,AE,akamai,175.352915
1513,AE,akamai,175.29711
1514,AE,akamai,175.536565
1515,AE,akamai,186.28314
1516,AE,akamai,186.083765
1517,AE,akamai,186.07886
1518,AE,akamai,175.212825
1519,AE,akamai,174.99836
1520,AE,akamai,175.01149
1521,AE,akamai,185.82635
1522,AE,akamai,185.55985
1523,AE,akamai,185.486915
1524,AE,akamai,175.23845
1525,AE,akamai,119.846455
1526,AE,akamai,175.073495
1527,AE,akamai,185.75448
1528,AE,akamai,185.49721
1529,AE,akamai,185.6092
1530,AE,akamai,185.80529
1531,AE,akamai,185.65357
1532,AE,akamai,185.78513
1533,AE,akamai,175.14497
1534,AE,akamai,175.066175
1535,AE,akamai,176.43098
1536,AE,amazonCloudfront,120.090455
1537,AE,amazonCloudfront,120.044955
1538,AE,amazonCloudfront,129.6167
1539,AE,amazonCloudfront,131.92505
1540,AE,amazonCloudfront,132.09271
1541,AE,amazonCloudfront,131.62581
1542,AE,amazonCloudfront,120.38525
1543,AE,amazonCloudfront,129.593985
1544,AE,amazonCloudfront,129.61245
1545,AE,amazonCloudfront,131.93732
1546,AE,amazonCloudfront,132.25678
1547,AE,amazonCloudfront,132.04781
1548,AE,amazonCloudfront,129.66486
1549,AE,amazonCloudfront,129.66583
1550,AE,amazonCloudfront,129.64664
1551,AE,amazonCloudfront,151.72355
1552,AE,amazonCloudfront,148.554635
1553,AE,amazonCloudfront,147.475875
1554,AE,amazonCloudfront,120.26541
1555,AE,amazonCloudfront,120.043145
1556,AE,amazonCloudfront,126.366775
1557,AE,amazonCloudfront,130.54912
1558,AE,amazonCloudfront,129.67041
1559,AE,amazonCloudfront,130.33026
1560,AE,amazonCloudfront,120.242445
1561,AE,amazonCloudfront,120.37364
1562,AE,amazonCloudfront,120.30879
1563,AE,amazonCloudfront,130.458485
1564,AE,amazonCloudfront,129.58619
1565,AE,amazonCloudfront,130.02119
1566,AE,amazonCloudfront,126.395275
1567,AE,amazonCloudfront,126.48772
1568,AE,amazonCloudfront,120.264155
1569,AE,amazonCloudfront,130.71228
1570,AE,amazonCloudfront,129.693675
1571,AE,amazonCloudfront,129.709385
1572,AE,amazonCloudfront,127.228515
1573,AE,amazonCloudfront,126.54034
1574,AE,amazonCloudfront,126.459385
1575,AE,amazonCloudfront,130.214265
1576,AE,amazonCloudfront,130.945255
1577,AE,amazonCloudfront,130.14169
1578,AE,amazonCloudfront,120.216885
1579,AE,amazonCloudfront,120.159435
1580,AE,amazonCloudfront,120.146885
1581,AE,amazonCloudfront,130.47495
1582,AE,amazonCloudfront,129.70139
1583,AE,amazonCloudfront,130.29758
1584,AE,amazonCloudfront,126.353995
1585,AE,amazonCloudfront,126.2598
1586,AE,amazonCloudfront,126.40227
1587,AE,amazonCloudfront,130.65647
1588,AE,amazonCloudfront,130.718985
1589,AE,amazonCloudfront,130.1556
1590,AE,amazonCloudfront,126.471965
1591,AE,amazonCloudfront,126.316245
1592,AE,amazonCloudfront,126.301405
1593,AE,amazonCloudfront,130.016725
1594,AE,amazonCloudfront,130.136695
1595,AE,amazonCloudfront,130.116925
1596,AE,amazonCloudfront,126.805385
1597,AE,amazonCloudfront,127.12463
1598,AE,amazonCloudfront,126.768275
1599,AE,amazonCloudfront,130.311985
1600,AE,amazonCloudfront,130.614895
1601,AE,amazonCloudfront,130.088115
1602,AE,amazonCloudfront,120.770155
1603,AE,amazonCloudfront,126.83863
1604,AE,amazonCloudfront,120.69676
1605,AE,amazonCloudfront,130.19522
1606,AE,amazonCloudfront,130.347275
1607,AE,amazonCloudfront,129.842585
1608,AE,amazonCloudfront,120.587385
1609,AE,amazonCloudfront,126.638435
1610,AE,amazonCloudfront,126.755295
1611,AE,amazonCloudfront,131.18665
1612,AE,amazonCloudfront,130.167285
1613,AE,amazonCloudfront,129.819375
1614,AE,amazonCloudfront,126.83587
1615,AE,amazonCloudfront,126.73687
1616,AE,amazonCloudfront,120.529235
1617,AE,amazonCloudfront,130.795095
1618,AE,amazonCloudfront,130.740425
1619,AE,amazonCloudfront,129.848795
1620,AE,amazonCloudfront,120.589585
1621,AE,amazonCloudfront,120.64178
1622,AE,amazonCloudfront,120.531785
1623,AE,amazonCloudfront,130.52064
1624,AE,amazonCloudfront,130.647485
1625,AE,amazonCloudfront,130.79577
1626,AE,amazonCloudfront,126.75277
1627,AE,amazonCloudfront,120.633905
1628,AE,amazonCloudfront,126.607605
1629,AE,amazonCloudfront,130.697955
1630,AE,amazonCloudfront,131.141555
1631,AE,amazonCloudfront,130.457435
1632,AE,amazonCloudfront,126.94071
1633,AE,amazonCloudfront,120.60342
1634,AE,amazonCloudfront,120.570755
1635,AE,amazonCloudfront,131.23111
1636,AE,amazonCloudfront,130.028925
1637,AE,amazonCloudfront,130.30433
1638,AE,amazonCloudfront,120.714075
1639,AE,amazonCloudfront,120.494675
1640,AE,amazonCloudfront,126.703225
1641,AE,amazonCloudfront,130.65135
1642,AE,amazonCloudfront,130.874275
1643,AE,amazonCloudfront,130.421845
1644,AE,amazonCloudfront,120.514205
1645,AE,amazonCloudfront,120.539135
1646,AE,amazonCloudfront,126.696085
1647,AE,amazonCloudfront,130.189235
1648,AE,amazonCloudfront,129.906625
1649,AE,amazonCloudfront,130.694645
1650,AE,amazonCloudfront,126.84016
1651,AE,amazonCloudfront,126.69006
1652,AE,amazonCloudfront,129.444585
1653,AE,amazonCloudfront,130.783015
1654,AE,amazonCloudfront,129.696345
1655,AE,amazonCloudfront,129.918695
1656,AE,amazonCloudfront,120.97141
1657,AE,amazonCloudfront,129.50957
1658,AE,amazonCloudfront,120.61303
1659,AE,amazonCloudfront,130.367035
1660,AE,amazonCloudfront,129.81371
1661,AE,amazonCloudfront,129.57816
1662,AE,amazonCloudfront,129.52656
1663,AE,amazonCloudfront,120.647685
1664,AE,amazonCloudfront,129.540755
1665,AE,amazonCloudfront,130.87262
1666,AE,amazonCloudfront,130.136235
1667,AE,amazonCloudfront,130.669405
1668,AE,amazonCloudfront,129.537405
1669,AE,amazonCloudfront,129.46406
1670,AE,amazonCloudfront,126.74883
1671,AE,amazonCloudfront,129.91568
1672,AE,amazonCloudfront,130.06008
1673,AE,amazonCloudfront,130.67241
1674,AE,amazonCloudfront,120.88203
1675,AE,amazonCloudfront,129.61338
1676,AE,amazonCloudfront,129.606385
1677,AE,amazonCloudfront,130.082935
1678,AE,amazonCloudfront,130.291505
1679,AE,amazonCloudfront,129.805625
1680,AE,amazonCloudfront,129.752535
1681,AE,amazonCloudfront,129.41842
1682,AE,amazonCloudfront,129.68391
1683,AE,amazonCloudfront,130.88316
1684,AE,amazonCloudfront,130.28165
1685,AE,amazonCloudfront,130.607175
1686,AE,amazonCloudfront,129.57961
1687,AE,amazonCloudfront,129.54314
1688,AE,amazonCloudfront,126.756345
1689,AE,amazonCloudfront,131.083185
1690,AE,amazonCloudfront,130.392835
1691,AE,amazonCloudfront,130.547315
1692,AE,amazonCloudfront,129.74878
1693,AE,amazonCloudfront,129.69349
1694,AE,amazonCloudfront,126.735885
1695,AE,amazonCloudfront,131.02059
1696,AE,amazonCloudfront,130.16555
1697,AE,amazonCloudfront,130.758195
1698,AE,amazonCloudfront,129.829865
1699,AE,amazonCloudfront,129.63693
1700,AE,amazonCloudfront,120.61488
1701,AE,amazonCloudfront,130.521955
1702,AE,amazonCloudfront,129.89636
1703,AE,amazonCloudfront,130.430985
1704,AE,amazonCloudfront,120.47455
1705,AE,amazonCloudfront,129.634675
1706,AE,amazonCloudfront,120.51846
1707,AE,amazonCloudfront,130.076115
1708,AE,amazonCloudfront,130.50042
1709,AE,amazonCloudfront,130.05999
1710,AE,amazonCloudfront,126.750245
1711,AE,amazonCloudfront,126.69323
1712,AE,amazonCloudfront,129.62058
1713,AE,amazonCloudfront,131.399555
1714,AE,amazonCloudfront,129.70164
1715,AE,amazonCloudfront,129.83832
1716,AE,amazonCloudfront,127.473185
1717,AE,amazonCloudfront,126.739505
1718,AE,amazonCloudfront,129.45042
1719,AE,amazonCloudfront,130.4288
1720,AE,amazonCloudfront,130.329565
1721,AE,amazonCloudfront,129.87556
1722,AE,amazonCloudfront,120.6116
1723,AE,amazonCloudfront,129.4867
1724,AE,amazonCloudfront,120.46985
1725,AE,amazonCloudfront,130.24408
1726,AE,amazonCloudfront,129.806255
1727,AE,amazonCloudfront,129.81464
1728,AE,amazonCloudfront,126.721875
1729,AE,amazonCloudfront,126.649835
1730,AE,amazonCloudfront,120.619135
1731,AE,amazonCloudfront,130.888785
1732,AE,amazonCloudfront,129.793495
